%
% index = 99, name = bbob_f001_i21_d02__bbob_f021_i22_d02
% instance = 10, reference value = 9.096153549060030e-001
% function evaluation | indicator value | target hit
1	8.321667329746619e-001	8.511380382023764e-001
12	7.666954086264054e-001	7.762471166286917e-001
14	7.553312681326729e-001	7.585775750291838e-001
15	3.870605117670521e-001	3.890451449942806e-001
16	3.296218625179249e-001	3.311311214825911e-001
19	3.062007786368505e-001	3.090295432513591e-001
23	2.932967402027219e-001	2.951209226666385e-001
41	9.281160508429331e-002	9.332543007969910e-002
69	8.765144883512743e-002	8.912509381337455e-002
82	8.272569440284072e-002	8.317637711026708e-002
99	5.172558736228750e-002	5.248074602497726e-002
190	4.843585950369622e-002	4.897788193684461e-002
191	4.704374592240612e-002	4.786300923226383e-002
271	4.466909827418852e-002	4.570881896148749e-002
285	3.551663843518427e-002	3.630780547701014e-002
410	3.471464993175855e-002	3.548133892335755e-002
488	3.442330796670567e-002	3.467368504525317e-002
553	2.526940830149005e-002	2.570395782768863e-002
561	2.460688777796249e-002	2.511886431509579e-002
593	2.280043639892193e-002	2.290867652767774e-002
684	2.179094863504549e-002	2.187761623949553e-002
721	2.102530835595406e-002	2.137962089502233e-002
816	2.073061605739102e-002	2.089296130854040e-002
1137	1.971690300078877e-002	1.995262314968880e-002
1328	1.865982881514683e-002	1.905460717963247e-002
1363	1.174039211930367e-002	1.174897554939530e-002
1985	1.146975106181525e-002	1.148153621496883e-002
2030	1.105893194375007e-002	1.122018454301964e-002
2041	1.081958058367172e-002	1.096478196143185e-002
2759	1.046809128335868e-002	1.047128548050900e-002
2835	1.018921919718607e-002	1.023292992280754e-002
3042	9.975152457456726e-003	1.000000000000000e-002
3345	9.556407517711918e-003	9.772372209558112e-003
3360	9.541754746722142e-003	9.549925860214359e-003
3460	9.290676563799338e-003	9.332543007969915e-003
3863	7.911995836835328e-003	7.943282347242814e-003
4209	7.680631685280992e-003	7.762471166286920e-003
4348	7.386038494950897e-003	7.413102413009177e-003
4548	7.109272951863699e-003	7.244359600749898e-003
4574	5.623826121433750e-003	5.754399373371567e-003
4942	5.606059794379781e-003	5.623413251903491e-003
5891	5.490742500583123e-003	5.495408738576248e-003
6323	5.343776524290078e-003	5.370317963702527e-003
6518	5.165612269965814e-003	5.248074602497728e-003
6682	5.009276610111968e-003	5.011872336272725e-003
6888	4.834066736028375e-003	4.897788193684461e-003
7028	4.703890584940695e-003	4.786300923226385e-003
7337	4.656647503598510e-003	4.677351412871981e-003
7415	4.568414930321896e-003	4.570881896148752e-003
8014	4.409211142745062e-003	4.466835921509631e-003
8560	4.340927014011897e-003	4.365158322401661e-003
9180	4.226120368253983e-003	4.265795188015926e-003
9804	4.128318956923227e-003	4.168693834703355e-003
9843	4.062470110052785e-003	4.073802778041126e-003
11570	3.684894891637591e-003	3.715352290971724e-003
12168	3.622243830485594e-003	3.630780547701014e-003
12710	3.228414787792455e-003	3.235936569296281e-003
13340	3.112367956848106e-003	3.162277660168379e-003
14046	3.078523895602481e-003	3.090295432513592e-003
14064	2.989561112805683e-003	3.019951720402016e-003
14740	2.938666160499759e-003	2.951209226666387e-003
15575	2.759613542669737e-003	2.818382931264455e-003
15610	2.724664121275366e-003	2.754228703338166e-003
16236	2.664990920444810e-003	2.691534803926917e-003
17047	2.588578761501537e-003	2.630267991895381e-003
17309	2.568903964353164e-003	2.570395782768865e-003
19218	2.504793200614031e-003	2.511886431509579e-003
19646	2.252510000698704e-003	2.290867652767772e-003
19826	2.221444292867747e-003	2.238721138568340e-003
19908	2.185395254603706e-003	2.187761623949552e-003
21821	2.134413676903701e-003	2.137962089502233e-003
23811	2.082650581875067e-003	2.089296130854039e-003
26395	2.037590448868420e-003	2.041737944669530e-003
27253	1.994682762308631e-003	1.995262314968879e-003
30993	1.945601751244919e-003	1.949844599758046e-003
32016	1.900732374021885e-003	1.905460717963246e-003
32293	1.860085753773388e-003	1.862087136662868e-003
33659	1.747852452481435e-003	1.778279410038923e-003
33730	1.730701160866155e-003	1.737800828749376e-003
35125	1.683640506307760e-003	1.698243652461744e-003
36369	1.654981622505214e-003	1.659586907437561e-003
37798	1.598475066000082e-003	1.621810097358930e-003
39380	1.573146224993605e-003	1.584893192461114e-003
40106	1.543779657903532e-003	1.548816618912481e-003
41690	1.512972654695521e-003	1.513561248436209e-003
41933	1.470537668156857e-003	1.479108388168207e-003
43081	1.436547093862317e-003	1.445439770745928e-003
45034	1.408840024086477e-003	1.412537544622754e-003
45569	1.337860190037454e-003	1.348962882591653e-003
46735	1.312212463933760e-003	1.318256738556408e-003
51049	1.273741503102777e-003	1.288249551693134e-003
51535	1.256025256176407e-003	1.258925411794168e-003
52543	1.211123751238552e-003	1.230268770812381e-003
52956	1.200964426762319e-003	1.202264434617413e-003
55261	1.168870878615391e-003	1.174897554939529e-003
55698	1.130368995965969e-003	1.148153621496883e-003
56773	1.117614084798269e-003	1.122018454301963e-003
57817	1.083445966416963e-003	1.096478196143185e-003
60486	1.068097845057459e-003	1.071519305237606e-003
67180	1.047021216437960e-003	1.047128548050900e-003
71790	1.020195531110990e-003	1.023292992280754e-003
72878	9.995307645436213e-004	1.000000000000000e-003
73665	9.765023770308412e-004	9.772372209558111e-004
75001	9.541285959384638e-004	9.549925860214359e-004
76679	9.294841923432884e-004	9.332543007969915e-004
77889	9.109306171963816e-004	9.120108393559096e-004
79873	8.743070940929743e-004	8.912509381337459e-004
80223	8.695059631947943e-004	8.709635899560805e-004
82608	8.493385369922057e-004	8.511380382023768e-004
85387	8.244986185853565e-004	8.317637711026709e-004
88400	8.116143029853751e-004	8.128305161640995e-004
95429	7.937433588429688e-004	7.943282347242813e-004
100139	7.692692620647756e-004	7.762471166286919e-004
