%
% index = 2979, name = bbob_f006_i21_d40__bbob_f014_i22_d40
% instance = 10, reference value = 9.691639068916110e-001
% function evaluation | indicator value | target hit
1	1.733237571944251e+000	1.737800828749375e+000
2	1.381838939591112e+000	1.412537544622754e+000
4	1.077101346343611e+000	1.096478196143185e+000
11	1.048350095352111e+000	1.071519305237606e+000
42	9.511791231518011e-001	9.549925860214360e-001
102	8.699461481960995e-001	8.709635899560806e-001
363	8.066880689044969e-001	8.128305161640993e-001
1497	7.340892205406067e-001	7.413102413009175e-001
1915	7.238187458046053e-001	7.244359600749900e-001
1996	6.634443560744788e-001	6.760829753919818e-001
7548	6.451089621433430e-001	6.456542290346555e-001
9544	6.087005994766324e-001	6.165950018614822e-001
28702	5.895561373675879e-001	6.025595860743578e-001
31789	5.812529210749061e-001	5.888436553555889e-001
34102	5.671061253019996e-001	5.754399373371569e-001
48151	5.623323750708533e-001	5.623413251903491e-001
88516	5.376265637244138e-001	5.495408738576245e-001
92136	5.356998669140571e-001	5.370317963702527e-001
296252	5.239049262092408e-001	5.248074602497725e-001
323260	5.056031013753675e-001	5.128613839913648e-001
336026	4.991518898459867e-001	5.011872336272722e-001
440161	4.890571607674341e-001	4.897788193684462e-001
818962	4.676124521984261e-001	4.677351412871982e-001
1070616	4.555846403001560e-001	4.570881896148750e-001
1182407	4.455656046667366e-001	4.466835921509632e-001
1572546	4.165721302010907e-001	4.168693834703354e-001
3750552	4.073259981658275e-001	4.073802778041127e-001
6043093	3.980751178301544e-001	3.981071705534973e-001
6394161	3.845071035643481e-001	3.890451449942806e-001
7230272	3.794927187268014e-001	3.801893963205612e-001
9020626	3.710192610706619e-001	3.715352290971726e-001
16064393	3.617528312654692e-001	3.630780547701014e-001
24739943	3.546270210960325e-001	3.548133892335755e-001
32714124	3.457695920467231e-001	3.467368504525316e-001
34806490	3.346092339508677e-001	3.388441561392026e-001
40000000	3.341495557917444e-001	3.388441561392026e-001
%
% index = 2970, name = bbob_f006_i02_d40__bbob_f014_i04_d40
% instance = 1, reference value = 9.691366403888860e-001
% function evaluation | indicator value | target hit
1	9.516339478353415e-001	9.549925860214360e-001
20	8.476391246428399e-001	8.511380382023764e-001
33	8.041279396443507e-001	8.128305161640993e-001
41	7.669652581473032e-001	7.762471166286917e-001
76	7.004141998473250e-001	7.079457843841379e-001
102	6.913940169487367e-001	6.918309709189364e-001
835	6.617597726110922e-001	6.760829753919818e-001
903	6.602625177012849e-001	6.606934480075960e-001
912	6.431953567911539e-001	6.456542290346555e-001
1004	6.189885365019183e-001	6.309573444801933e-001
1708	6.160697333189831e-001	6.165950018614822e-001
1898	6.021012963361213e-001	6.025595860743578e-001
5874	5.704699968344049e-001	5.754399373371569e-001
8028	5.571852296468869e-001	5.623413251903491e-001
10272	5.432286647537508e-001	5.495408738576245e-001
10959	5.066068019788466e-001	5.128613839913648e-001
15762	4.953639818102047e-001	5.011872336272722e-001
18101	4.745806557619449e-001	4.786300923226383e-001
25937	4.485185165509030e-001	4.570881896148750e-001
30381	4.458087922605425e-001	4.466835921509632e-001
30646	4.332682394512304e-001	4.365158322401660e-001
44834	4.231666561015498e-001	4.265795188015927e-001
67411	4.164732200058675e-001	4.168693834703354e-001
93963	4.057787232437338e-001	4.073802778041127e-001
321048	3.964971787641518e-001	3.981071705534973e-001
390728	3.885472888591527e-001	3.890451449942806e-001
525891	3.672131436511710e-001	3.715352290971726e-001
614849	3.608470005020162e-001	3.630780547701014e-001
683731	3.495441140848238e-001	3.548133892335755e-001
738089	3.457916521596305e-001	3.467368504525316e-001
842493	3.337418688977621e-001	3.388441561392026e-001
890906	3.308891797287660e-001	3.311311214825911e-001
1043532	3.201153387461598e-001	3.235936569296283e-001
1589125	3.108353625134727e-001	3.162277660168379e-001
3533294	3.048800505976419e-001	3.090295432513591e-001
4272599	3.012713180370182e-001	3.019951720402016e-001
6721690	2.895111938773181e-001	2.951209226666385e-001
7254309	2.876019291085800e-001	2.884031503126606e-001
12011884	2.806221259830884e-001	2.818382931264454e-001
12597535	2.683287748831652e-001	2.691534803926916e-001
19709727	2.581602502591484e-001	2.630267991895382e-001
23527491	2.566646931088931e-001	2.570395782768864e-001
40000000	2.519212740086857e-001	2.570395782768864e-001
%
% index = 2971, name = bbob_f006_i03_d40__bbob_f014_i05_d40
% instance = 2, reference value = 9.762394239337831e-001
% function evaluation | indicator value | target hit
1	9.721690972189268e-001	9.772372209558107e-001
10	9.300107937170077e-001	9.332543007969910e-001
16	8.860983325637197e-001	8.912509381337456e-001
30	7.970395814749434e-001	8.128305161640993e-001
31	7.714540065981201e-001	7.762471166286917e-001
40	7.440242383724881e-001	7.585775750291838e-001
61	7.324999040163644e-001	7.413102413009175e-001
62	6.950575649078185e-001	7.079457843841379e-001
68	6.876550420108234e-001	6.918309709189364e-001
79	6.654445394216093e-001	6.760829753919818e-001
80	6.564708892330962e-001	6.606934480075960e-001
105	6.453789058783588e-001	6.456542290346555e-001
173	6.283839406329741e-001	6.309573444801933e-001
317	6.155753977761330e-001	6.165950018614822e-001
372	5.706322759747478e-001	5.754399373371569e-001
838	5.571494044313035e-001	5.623413251903491e-001
936	5.458082771858481e-001	5.495408738576245e-001
1093	5.369468647372786e-001	5.370317963702527e-001
1669	5.114963615992815e-001	5.128613839913648e-001
1737	4.744290887050220e-001	4.786300923226383e-001
2074	4.655460964603970e-001	4.677351412871982e-001
2414	4.305282472581082e-001	4.365158322401660e-001
3353	4.228267459041943e-001	4.265795188015927e-001
4069	4.165255797283773e-001	4.168693834703354e-001
