%
% index = 1779, name = bbob_f002_i21_d10__bbob_f008_i22_d10
% instance = 10, reference value = 9.991881021459630e-001
% function evaluation | indicator value | target hit
1	8.838906406293463e+000	8.912509381337454e+000
2	4.710409861453324e+000	4.786300923226384e+000
4	1.720774088045676e+000	1.737800828749375e+000
39	3.948353263609380e-001	3.981071705534973e-001
141	2.688976162643427e-001	2.691534803926916e-001
165	2.401835253430229e-001	2.454708915685031e-001
205	2.334943127680950e-001	2.344228815319922e-001
321	2.245974025576658e-001	2.290867652767773e-001
515	2.034149702017418e-001	2.041737944669530e-001
950	1.952232000109463e-001	1.995262314968880e-001
1748	1.936128961873160e-001	1.949844599758046e-001
2766	1.825912894322040e-001	1.862087136662868e-001
3446	1.769727278990266e-001	1.778279410038923e-001
5064	1.424420138582441e-001	1.445439770745928e-001
5183	1.305242424046539e-001	1.318256738556407e-001
6359	1.244812570582611e-001	1.258925411794167e-001
10029	1.223098688154832e-001	1.230268770812382e-001
11203	7.591980333881687e-002	7.762471166286916e-002
23922	5.729538690803238e-002	5.754399373371569e-002
31804	5.547700351711060e-002	5.623413251903491e-002
68926	5.445376522448364e-002	5.495408738576246e-002
98218	5.309382551282549e-002	5.370317963702527e-002
122239	5.048190027319877e-002	5.128613839913648e-002
133149	2.959198124187756e-002	3.019951720402016e-002
144290	2.934732127797390e-002	2.951209226666385e-002
172467	2.639240732009862e-002	2.691534803926915e-002
229909	2.583188956051730e-002	2.630267991895382e-002
288633	2.440774112541577e-002	2.454708915685030e-002
324870	2.208770888781941e-002	2.238721138568340e-002
349278	2.037485201260436e-002	2.041737944669530e-002
616499	1.893662737290658e-002	1.905460717963247e-002
920325	1.844789523478141e-002	1.862087136662868e-002
991666	1.728184022916857e-002	1.737800828749376e-002
998651	1.479557181241831e-002	1.513561248436208e-002
1548255	1.435788734730237e-002	1.445439770745927e-002
1828987	1.239067793831061e-002	1.258925411794168e-002
2695741	1.202426642894205e-002	1.230268770812382e-002
2800576	1.180804424149873e-002	1.202264434617413e-002
3532752	1.166892299684497e-002	1.174897554939530e-002
4198652	1.141023488903348e-002	1.148153621496883e-002
4399748	1.119691120704724e-002	1.122018454301964e-002
4632051	1.088238592152924e-002	1.096478196143185e-002
5698593	1.070269622156039e-002	1.071519305237607e-002
6494989	9.763194848135370e-003	9.772372209558112e-003
8947250	9.270915437099236e-003	9.332543007969915e-003
10000000	9.270915437099236e-003	9.332543007969915e-003
%
% index = 1770, name = bbob_f002_i02_d10__bbob_f008_i04_d10
% instance = 1, reference value = 9.992917773189430e-001
% function evaluation | indicator value | target hit
1	3.622056493231245e+000	3.630780547701014e+000
