%
% index = 489, name = bbob_f015_i21_d02__bbob_f021_i22_d02
% instance = 10, reference value = 9.144591260166540e-001
% function evaluation | indicator value | target hit
1	2.932091890470925e+000	2.951209226666386e+000
4	1.623022679556782e+000	1.659586907437561e+000
6	6.675380063154806e-001	6.760829753919818e-001
38	6.472606418395541e-001	6.606934480075960e-001
96	6.373727980103232e-001	6.456542290346555e-001
490	5.431909850750577e-001	5.495408738576245e-001
715	5.365867931177026e-001	5.370317963702527e-001
788	4.825142268781083e-001	4.897788193684462e-001
858	4.694416371136962e-001	4.786300923226383e-001
874	4.674691798709076e-001	4.677351412871982e-001
939	3.857722450867828e-001	3.890451449942806e-001
1145	2.447333526171344e-001	2.454708915685031e-001
1476	1.966022256366351e-001	1.995262314968880e-001
2008	1.813421299407417e-001	1.819700858609984e-001
3253	1.727706684504237e-001	1.737800828749375e-001
4678	1.698164380183379e-001	1.698243652461744e-001
5061	1.363860745458366e-001	1.380384264602885e-001
6330	6.159570735682418e-002	6.165950018614822e-002
9043	5.839107875384575e-002	5.888436553555890e-002
13339	4.977128227301753e-002	5.011872336272722e-002
14317	4.785232127784733e-002	4.786300923226383e-002
28435	3.833468100216320e-002	3.890451449942807e-002
31356	3.643537642814321e-002	3.715352290971726e-002
39831	3.607591403033228e-002	3.630780547701014e-002
45463	3.413818153187642e-002	3.467368504525317e-002
49417	3.385551556887134e-002	3.388441561392026e-002
49806	3.265556663961766e-002	3.311311214825911e-002
51841	3.217271634496999e-002	3.235936569296283e-002
54529	3.049815254539223e-002	3.090295432513590e-002
57771	2.904173336104998e-002	2.951209226666385e-002
61652	2.821370908621290e-002	2.884031503126606e-002
64318	2.795349592007546e-002	2.818382931264454e-002
91631	2.722923612605721e-002	2.754228703338166e-002
106445	2.515447266094784e-002	2.570395782768863e-002
110008	2.286675961466345e-002	2.290867652767774e-002
129891	1.610730601926158e-002	1.621810097358930e-002
152316	1.581261669335421e-002	1.584893192461113e-002
157873	1.528986047365399e-002	1.548816618912481e-002
184726	1.496821902829615e-002	1.513561248436208e-002
205083	1.239972753371454e-002	1.258925411794168e-002
224492	1.194811519103800e-002	1.202264434617413e-002
245163	1.109807695663090e-002	1.122018454301964e-002
253381	1.081921520718943e-002	1.096478196143185e-002
257155	9.698518157432279e-003	9.772372209558112e-003
269038	9.088904483972593e-003	9.120108393559097e-003
273270	8.851487377848577e-003	8.912509381337459e-003
275403	7.872478845087683e-003	7.943282347242814e-003
340710	7.688998498834532e-003	7.762471166286920e-003
348589	7.570755617331448e-003	7.585775750291836e-003
391463	7.327236301958195e-003	7.413102413009177e-003
429453	6.789054343106060e-003	6.918309709189363e-003
430267	6.710141159535943e-003	6.760829753919818e-003
446791	6.574483936475306e-003	6.606934480075957e-003
456333	6.352839706309510e-003	6.456542290346556e-003
494405	6.154759989468350e-003	6.165950018614822e-003
532503	5.934598697483917e-003	6.025595860743574e-003
553139	5.807736004978303e-003	5.888436553555890e-003
579118	5.670709243938754e-003	5.754399373371567e-003
584460	5.610162548138176e-003	5.623413251903491e-003
631444	5.403512931538290e-003	5.495408738576248e-003
663397	5.115879500614873e-003	5.128613839913648e-003
678747	4.947547092645444e-003	5.011872336272725e-003
689980	4.850835054024616e-003	4.897788193684461e-003
811662	4.700508496288447e-003	4.786300923226385e-003
833897	4.459769017810755e-003	4.466835921509631e-003
836347	4.361918662765363e-003	4.365158322401661e-003
923969	4.039647700270543e-003	4.073802778041126e-003
1023140	3.968005619593984e-003	3.981071705534973e-003
1053862	3.579529730176945e-003	3.630780547701014e-003
1060327	3.491392673952376e-003	3.548133892335753e-003
1106350	3.432000189562134e-003	3.467368504525317e-003
1189450	3.387457799034821e-003	3.388441561392024e-003
1225331	3.267200420000060e-003	3.311311214825911e-003
1267325	3.199900918208209e-003	3.235936569296281e-003
1281187	3.126264003855517e-003	3.162277660168379e-003
1315293	2.954805334142607e-003	3.019951720402016e-003
1324378	2.944308857567246e-003	2.951209226666387e-003
1366711	2.872939219546788e-003	2.884031503126606e-003
1474403	2.812369083138089e-003	2.818382931264455e-003
1571493	2.742852050680700e-003	2.754228703338166e-003
1582539	2.678562723933964e-003	2.691534803926917e-003
1699796	2.608052610457601e-003	2.630267991895381e-003
1821933	2.563173105771366e-003	2.570395782768865e-003
1952156	2.508630958440561e-003	2.511886431509579e-003
2000000	2.503733920145579e-003	2.511886431509579e-003
%
% index = 480, name = bbob_f015_i02_d02__bbob_f021_i04_d02
% instance = 1, reference value = 9.266535832692950e-001
% function evaluation | indicator value | target hit
1	1.333524335655629e+001	1.348962882591653e+001
2	1.260608284639180e+001	1.288249551693134e+001
4	3.192460671589605e+000	3.235936569296283e+000
6	1.661335263490295e+000	1.698243652461744e+000
9	1.181604916185795e+000	1.202264434617413e+000
21	9.679956846642950e-001	9.772372209558107e-001
53	7.107958787408882e-001	7.244359600749900e-001
58	6.798285690912147e-001	6.918309709189364e-001
114	6.548041083209539e-001	6.606934480075960e-001
136	5.497966217892907e-001	5.623413251903491e-001
141	5.334538888868701e-001	5.370317963702527e-001
189	1.749060952246226e-001	1.778279410038923e-001
222	1.628094701515255e-001	1.659586907437561e-001
746	1.573514283607395e-001	1.584893192461113e-001
2888	1.154545450996973e-001	1.174897554939529e-001
2990	9.226422588160232e-002	9.332543007969910e-002
5402	8.583646922697708e-002	8.709635899560805e-002
7243	8.446201400205555e-002	8.511380382023763e-002
9368	3.364445942616778e-002	3.388441561392026e-002
10027	3.299028182185892e-002	3.311311214825911e-002
19607	2.884353332698586e-002	2.951209226666385e-002
19641	2.520604524513126e-002	2.570395782768863e-002
19871	2.503648632374622e-002	2.511886431509579e-002
22097	2.433406175334862e-002	2.454708915685030e-002
24698	2.389515387307128e-002	2.398832919019490e-002
26130	1.907478553961639e-002	1.949844599758046e-002
26808	1.832119322454140e-002	1.862087136662868e-002
35182	1.735925627459090e-002	1.737800828749376e-002
40255	1.620417694656851e-002	1.621810097358930e-002
50978	1.356179179879002e-002	1.380384264602885e-002
52006	1.237110673940045e-002	1.258925411794168e-002
65435	1.195320373741948e-002	1.202264434617413e-002
118562	1.170362244076140e-002	1.174897554939530e-002
132834	9.926312159614148e-003	1.000000000000000e-002
144679	4.101506365299934e-003	4.168693834703355e-003
149196	4.038274082590831e-003	4.073802778041126e-003
153009	3.872741191756735e-003	3.890451449942805e-003
156034	3.502884523044703e-003	3.548133892335753e-003
156462	3.402969123323274e-003	3.467368504525317e-003
182490	3.383672380720459e-003	3.388441561392024e-003
212636	3.191651828219233e-003	3.235936569296281e-003
241689	3.127127104009531e-003	3.162277660168379e-003
252024	2.913056697525840e-003	2.951209226666387e-003
270481	2.429541690487369e-003	2.454708915685031e-003
284136	2.361819135292431e-003	2.398832919019490e-003
296544	2.337196397339092e-003	2.344228815319923e-003
381146	2.115817097300243e-003	2.137962089502233e-003
383560	2.087213178229352e-003	2.089296130854039e-003
395246	1.895154772953878e-003	1.905460717963246e-003
436425	1.857888888664783e-003	1.862087136662868e-003
460544	1.298829856789641e-003	1.318256738556408e-003
489209	1.283800062437113e-003	1.288249551693134e-003
572483	1.252378341223048e-003	1.258925411794168e-003
625986	1.229950008208136e-003	1.230268770812381e-003
788856	1.202139349788745e-003	1.202264434617413e-003
1021663	1.174103711950369e-003	1.174897554939529e-003
1093068	1.090219681968985e-003	1.096478196143185e-003
1201610	1.044593985807474e-003	1.047128548050900e-003
1255374	1.021407726883417e-003	1.023292992280754e-003
1609425	9.902461319121203e-004	1.000000000000000e-003
1649473	9.753757928262496e-004	9.772372209558111e-004
1806969	8.340565578552894e-004	8.511380382023768e-004
1899025	8.291748128869125e-004	8.317637711026709e-004
2000000	8.291632716553865e-004	8.317637711026709e-004
%
% index = 481, name = bbob_f015_i03_d02__bbob_f021_i05_d02
% instance = 2, reference value = 9.614674549946500e-001
% function evaluation | indicator value | target hit
1	7.836049860089898e+000	7.943282347242816e+000
2	2.410121804201107e+000	2.454708915685031e+000
5	1.896236531779650e+000	1.905460717963247e+000
7	8.666050717300214e-001	8.709635899560806e-001
38	3.253916697207866e-001	3.311311214825911e-001
69	2.740977407155845e-001	2.754228703338166e-001
90	2.656696273109817e-001	2.691534803926916e-001
1025	1.800094336982523e-001	1.819700858609984e-001
1157	1.777721800604579e-001	1.778279410038923e-001
1286	1.704714231736939e-001	1.737800828749375e-001
1820	1.670333743360734e-001	1.698243652461744e-001
2224	1.633386791341644e-001	1.659586907437561e-001
2434	8.241467803627400e-002	8.317637711026708e-002
2983	7.260743288375737e-002	7.413102413009177e-002
3985	7.059966204875656e-002	7.079457843841380e-002
5596	4.898228498194279e-002	5.011872336272722e-002
6753	3.538141503295744e-002	3.548133892335755e-002
6966	3.460116976003991e-002	3.467368504525317e-002
7109	2.996705022659618e-002	3.019951720402016e-002
9939	2.903341860796715e-002	2.951209226666385e-002
